"gene_id","gene_name","padj"
"ENSG00000085831.15","TTC39A",0.0960271476986775
"ENSG00000214413.9","BBIP1",0.096062889849974
"ENSG00000069424.15","KCNAB2",0.0960706717819183
"ENSG00000116176.6","TPSG1",0.0960871037327282
"ENSG00000111641.12","NOP2",0.096114779863383
"ENSG00000109321.11","AREG",0.0961848657628294
"ENSG00000126945.9","HNRNPH2",0.0962048093271176
"ENSG00000175592.9","FOSL1",0.0962559353486632
"ENSG00000241553.12","ARPC4",0.0962767137178186
"ENSG00000184979.10","USP18",0.0962953254154315
"ENSG00000163347.6","CLDN1",0.0963097431026474
"ENSG00000118181.11","RPS25",0.0965235281441274
"ENSG00000147647.13","DPYS",0.0965397205418842
"ENSG00000230778.1","ANKRD63",0.0965397205418842
"ENSG00000167900.12","TK1",0.0965999448216085
"ENSG00000185010.15","F8",0.0966019995637385
"ENSG00000114248.10","LRRC31",0.0966026248610482
"ENSG00000165775.18","FUNDC2",0.0966026248610482
"ENSG00000110871.15","COQ5",0.096612408068698
"ENSG00000121769.8","FABP3",0.0966497856354364
"ENSG00000169131.13","ZNF354A",0.0967774286222515
"ENSG00000142252.11","GEMIN7",0.0967867445340163
"ENSG00000263264.2","AC119396.1",0.0969316114683356
"ENSG00000215845.11","TSTD1",0.0969455519418159
"ENSG00000204386.12","NEU1",0.0969620628685373
"ENSG00000092607.15","TBX15",0.0970090530811718
"ENSG00000188486.3","H2AX",0.0970792804241626
"ENSG00000092850.12","TEKT2",0.0970857795440176
"ENSG00000100065.15","CARD10",0.0971662811853877
"ENSG00000185033.14","SEMA4B",0.097232175387114
"ENSG00000081985.13","IL12RB2",0.0972533789873864
"ENSG00000167037.19","SGSM1",0.0972533789873864
"ENSG00000164300.17","SERINC5",0.0972838882799699
"ENSG00000185899.1","TAS2R60",0.0973353540907739
"ENSG00000163738.18","MTHFD2L",0.0973704371767294
"ENSG00000100664.11","EIF5",0.0974037358635463
"ENSG00000214022.11","REPIN1",0.0974432793754066
"ENSG00000105518.14","TMEM205",0.0974698450049369
"ENSG00000083097.14","DOP1A",0.0975445790843848
"ENSG00000244687.12","UBE2V1",0.0975646566665307
"ENSG00000149260.18","CAPN5",0.0976317344975904
"ENSG00000081760.17","AACS",0.0976335460794194
"ENSG00000087266.17","SH3BP2",0.0976345988880397
"ENSG00000203972.10","GLYATL3",0.0977436631272949
"ENSG00000256525.8","POLG2",0.0977666919413112
"ENSG00000102882.12","MAPK3",0.0977811330970271
"ENSG00000184792.16","OSBP2",0.0979201158314324
"ENSG00000151552.12","QDPR",0.0979771448165368
"ENSG00000179454.14","KLHL28",0.0982177027568149
"ENSG00000008128.23","CDK11A",0.0982669320268257
"ENSG00000173068.18","BNC2",0.0983513229797621
"ENSG00000091136.15","LAMB1",0.0983698076465574
"ENSG00000128915.12","ICE2",0.0984200316408096
"ENSG00000181541.6","MAB21L2",0.0984200316408096
"ENSG00000185019.17","UBOX5",0.0984261482569588
"ENSG00000162734.13","PEA15",0.0985280609605036
"ENSG00000187479.8","C11orf96",0.0985748474940192
"ENSG00000143365.19","RORC",0.0987362622954645
"ENSG00000167395.10","ZNF646",0.0987444895802008
"ENSG00000283439.4","SPEM3",0.098830764071496
"ENSG00000090621.15","PABPC4",0.0988387683493153
"ENSG00000106178.7","CCL24",0.0990271775956806
"ENSG00000178342.4","KCNG2",0.0991009261138616
"ENSG00000151136.15","BTBD11",0.0991226550839458
"ENSG00000175073.8","VCPIP1",0.0991236366887711
"ENSG00000169851.15","PCDH7",0.0992497437297604
"ENSG00000059758.8","CDK17",0.099256786424542
"ENSG00000187474.5","FPR3",0.0993263028949344
"ENSG00000261341.6","AC010325.1",0.0993263028949344
"ENSG00000185115.6","NSMCE3",0.0994081984889442
"ENSG00000112667.13","DNPH1",0.0994089165443962
"ENSG00000269533.5","AC003002.3",0.0994089165443962
"ENSG00000121022.14","COPS5",0.0994243727934163
"ENSG00000070193.5","FGF10",0.0994579915256371
"ENSG00000085552.17","IGSF9",0.0995591564604617
"ENSG00000173826.15","KCNH6",0.0996781262694065
"ENSG00000235961.6","PNMA6A",0.0996842509746486
"ENSG00000104332.12","SFRP1",0.0997261898326331
"ENSG00000184730.11","APOBR",0.0997261898326331
"ENSG00000185149.6","NPY2R",0.0997335416796427
"ENSG00000147364.17","FBXO25",0.0997370065679534
"ENSG00000121053.6","EPX",0.0998392678729498
"ENSG00000088325.16","TPX2",0.099958802118751
"ENSG00000125898.13","FAM110A",0.0999589538639462
"ENSG00000181017.6","OR56B2P",0.0999833242063281
"ENSG00000198626.17","RYR2",0.100017446385903
"ENSG00000139579.13","NABP2",0.10004816902187
"ENSG00000145740.19","SLC30A5",0.10004816902187
"ENSG00000141441.16","GAREM1",0.100061967080569
"ENSG00000120280.6","CXorf21",0.100297294941775
"ENSG00000121766.16","ZCCHC17",0.100338935671223
"ENSG00000198788.9","MUC2",0.100347914867368
"ENSG00000141040.15","ZNF287",0.100363856896621
"ENSG00000138642.15","HERC6",0.100534737423077
"ENSG00000188994.13","ZNF292",0.100540357757807
"ENSG00000067992.16","PDK3",0.100711518972376
"ENSG00000184060.11","ADAP2",0.100795035235786
"ENSG00000273820.2","USP27X",0.100831579321115
"ENSG00000124721.18","DNAH8",0.100980395553016
"ENSG00000163624.6","CDS1",0.101072273404635
"ENSG00000119535.18","CSF3R",0.101099539542491
"ENSG00000213918.10","DNASE1",0.101106080841768
"ENSG00000162373.13","BEND5",0.101135038775421
"ENSG00000150672.17","DLG2",0.101135339331753
"ENSG00000149506.11","ZP1",0.101139099301366
"ENSG00000182329.14","KIAA2012",0.101153260630713
"ENSG00000283877.1","AC104304.2",0.101219512096588
"ENSG00000198807.13","PAX9",0.101337159714096
"ENSG00000137962.13","ARHGAP29",0.10157904747367
"ENSG00000167549.18","CORO6",0.10157904747367
"ENSG00000124762.14","CDKN1A",0.1016553824811
"ENSG00000197024.9","ZNF398",0.1016553824811
"ENSG00000179796.12","LRRC3B",0.101829340359923
"ENSG00000119685.20","TTLL5",0.101831560826064
"ENSG00000141499.17","WRAP53",0.101831560826064
"ENSG00000177225.17","GATD1",0.101831560826064
"ENSG00000188155.11","KRTAP10-6",0.101831560826064
"ENSG00000176407.18","KCMF1",0.101841733223815
"ENSG00000122068.13","FYTTD1",0.101886801970458
"ENSG00000159111.13","MRPL10",0.10189390333285
"ENSG00000168481.9","LGI3",0.101896615900683
"ENSG00000171448.9","ZBTB26",0.101896615900683
"ENSG00000198223.17","CSF2RA",0.101908894024636
"ENSG00000168143.9","FAM83B",0.10192653826317
"ENSG00000123200.17","ZC3H13",0.101934653299108
"ENSG00000269586.7","CT45A10",0.101955877016443
"ENSG00000132879.14","FBXO44",0.101957680244559
"ENSG00000182315.9","MBD3L3",0.10197798421874
"ENSG00000186399.10","GOLGA8R",0.10202643388068
"ENSG00000147509.14","RGS20",0.102063361252844
"ENSG00000275379.2","H3C11",0.102104245912045
"ENSG00000133800.9","LYVE1",0.102306638954823
"ENSG00000137601.17","NEK1",0.102309056709682
"ENSG00000168917.9","SLC35G2",0.102425058831065
"ENSG00000101448.14","EPPIN",0.102483877547386
"ENSG00000111877.17","MCM9",0.102533576698621
"ENSG00000100461.18","RBM23",0.102575684745749
"ENSG00000120549.18","KIAA1217",0.102582470051132
"ENSG00000162878.13","PKDCC",0.102599977485487
"ENSG00000198089.16","SFI1",0.102684813223206
"ENSG00000277932.2","OR52E5",0.102691341020838
"ENSG00000197576.14","HOXA4",0.10269770554668
"ENSG00000177096.9","PHETA2",0.102738092156474
"ENSG00000180336.18","MEIOC",0.102748461024819
"ENSG00000185053.14","SGCZ",0.102756090379851
"ENSG00000171466.10","ZNF562",0.102837433495088
"ENSG00000138182.15","KIF20B",0.102856063387891
"ENSG00000101160.14","CTSZ",0.102937389734073
"ENSG00000214842.5","RAD51AP2",0.10299135387382
"ENSG00000166960.16","CCDC178",0.103005221774472
"ENSG00000182511.12","FES",0.103005221774472
"ENSG00000253304.2","TMEM200B",0.103005221774472
"ENSG00000181195.11","PENK",0.103009569065162
"ENSG00000092009.10","CMA1",0.103038324333825
"ENSG00000137100.16","DCTN3",0.103044101553818
"ENSG00000178821.13","TMEM52",0.103044151316244
"ENSG00000283208.2","AC001226.2",0.103115364469229
"ENSG00000106483.12","SFRP4",0.103172000619909
"ENSG00000178015.5","GPR150",0.103183007344468
"ENSG00000175106.17","TVP23C",0.103192311874707
"ENSG00000178828.7","RNF186",0.103194117935741
"ENSG00000118496.5","FBXO30",0.103227764143509
"ENSG00000007174.18","DNAH9",0.103319911400404
"ENSG00000145247.12","OCIAD2",0.103342742602968
"ENSG00000133256.13","PDE6B",0.103408355391185
"ENSG00000152229.18","PSTPIP2",0.103408355391185
"ENSG00000152766.6","ANKRD22",0.103408355391185
"ENSG00000196511.14","TPK1",0.103408355391185
"ENSG00000067606.17","PRKCZ",0.10342662287063
"ENSG00000111412.6","SPRING1",0.10353291695102
"ENSG00000213337.9","ANKRD39",0.103572467581968
"ENSG00000106772.18","PRUNE2",0.103596499194963
"ENSG00000070019.5","GUCY2C",0.103623845008273
"ENSG00000248383.5","PCDHAC1",0.103796661701259
"ENSG00000123358.20","NR4A1",0.103921610192692
"ENSG00000156030.13","MIDEAS",0.103989792264967
"ENSG00000165379.13","LRFN5",0.103998839723186
"ENSG00000116641.18","DOCK7",0.104052232348733
"ENSG00000188175.10","HEPACAM2",0.104052232348733
"ENSG00000185829.18","ARL17A",0.104117960565712
"ENSG00000171735.19","CAMTA1",0.104254890554879
"ENSG00000167380.16","ZNF226",0.104294321229427
"ENSG00000167711.14","SERPINF2",0.104355752604637
"ENSG00000181031.16","RPH3AL",0.104355752604637
"ENSG00000100344.11","PNPLA3",0.104390525605351
"ENSG00000168676.11","KCTD19",0.104457608426944
"ENSG00000183625.15","CCR3",0.104457608426944
"ENSG00000204923.4","FBXO48",0.104489260303633
"ENSG00000167780.12","SOAT2",0.10456298487947
"ENSG00000130055.14","GDPD2",0.104579801184187
"ENSG00000151023.17","ENKUR",0.104668852226297
"ENSG00000185591.10","SP1",0.104689336421501
"ENSG00000129187.14","DCTD",0.104717433153103
"ENSG00000204571.6","KRTAP5-11",0.104773015077902
"ENSG00000060237.18","WNK1",0.104774594958016
"ENSG00000139626.16","ITGB7",0.104915390515412
"ENSG00000161671.17","EMC10",0.104986024529735
"ENSG00000179300.4","RTL3",0.105114849261797
"ENSG00000050030.16","NEXMIF",0.105192262842026
"ENSG00000113716.13","HMGXB3",0.105238240086758
"ENSG00000106052.13","TAX1BP1",0.10525631047253
"ENSG00000285053.1","AL357556.3",0.105306113387855
"ENSG00000163815.6","CLEC3B",0.10531176525609
"ENSG00000183048.12","SLC25A10",0.105435216360476
"ENSG00000103056.12","SMPD3",0.105501135458129
"ENSG00000113068.10","PFDN1",0.105611188074082
"ENSG00000150045.12","KLRF1",0.105611188074082
"ENSG00000173914.12","RBM4B",0.105677420619486
"ENSG00000179902.13","C1orf194",0.105681947196466
"ENSG00000177283.7","FZD8",0.105756714211385
"ENSG00000186329.9","TMEM212",0.105756714211385
"ENSG00000178125.14","PPP1R42",0.105774497682435
"ENSG00000118492.17","ADGB",0.105803088698186
"ENSG00000173064.13","HECTD4",0.105806258331549
"ENSG00000071889.17","FAM3A",0.105892226323483
"ENSG00000150756.14","ATPSCKMT",0.105894490680913
"ENSG00000260596.5","DUX4",0.105894490680913
"ENSG00000105854.13","PON2",0.105919543075696
"ENSG00000112183.15","RBM24",0.105919543075696
"ENSG00000157703.16","SVOPL",0.105919543075696
"ENSG00000174483.20","BBS1",0.105982560782704
"ENSG00000197653.16","DNAH10",0.105982560782704
"ENSG00000126243.9","LRFN3",0.106021506286774
"ENSG00000104312.8","RIPK2",0.106055410049872
"ENSG00000181609.5","OR52D1",0.106055410049872
"ENSG00000139880.19","CDH24",0.106197026006371
"ENSG00000167685.15","ZNF444",0.106442260751287
"ENSG00000169439.12","SDC2",0.106460492898329
"ENSG00000187944.5","C2orf66",0.106553322166633
"ENSG00000100439.10","ABHD4",0.106580748504269
"ENSG00000150593.18","PDCD4",0.106580748504269
"ENSG00000155008.14","APOOL",0.10664393374122
"ENSG00000196666.6","FAM180B",0.106661960411029
"ENSG00000170525.21","PFKFB3",0.106752052573565
"ENSG00000100442.11","FKBP3",0.10679159024024
"ENSG00000178802.18","MPI",0.106823658527127
"ENSG00000166819.12","PLIN1",0.106912850317106
"ENSG00000148572.16","NRBF2",0.106964039275964
"ENSG00000106336.13","FBXO24",0.107064206930902
"ENSG00000143198.13","MGST3",0.107064206930902
"ENSG00000156482.11","RPL30",0.107064206930902
"ENSG00000124795.17","DEK",0.107165215978284
"ENSG00000130595.19","TNNT3",0.107187670117965
"ENSG00000127452.9","FBXL12",0.107227286254371
"ENSG00000107874.11","CUEDC2",0.107314067681662
"ENSG00000128268.12","MGAT3",0.107327795541107
"ENSG00000146242.9","TPBG",0.107355214394834
"ENSG00000107554.17","DNMBP",0.107419135514158
"ENSG00000135824.12","RGS8",0.107498284744485
"ENSG00000182983.15","ZNF662",0.107609205505325
"ENSG00000151726.15","ACSL1",0.107759193147047
"ENSG00000157625.15","TAB3",0.107836932184551
"ENSG00000170044.8","ZPLD1",0.107874447848553
"ENSG00000116688.18","MFN2",0.107949834285726
"ENSG00000169057.24","MECP2",0.108056272389119
"ENSG00000171723.16","GPHN",0.108056272389119
"ENSG00000140750.17","ARHGAP17",0.108152101204417
"ENSG00000150782.12","IL18",0.108152101204417
"ENSG00000184867.14","ARMCX2",0.108182954138261
"ENSG00000113212.7","PCDHB7",0.108203130457623
"ENSG00000152402.11","GUCY1A2",0.108203130457623
"ENSG00000173237.4","C11orf86",0.108203130457623
"ENSG00000111058.8","ACSS3",0.108493442992121
"ENSG00000228567.3","VN1R4",0.108604916062104
"ENSG00000101746.15","NOL4",0.108616007584752
"ENSG00000116138.13","DNAJC16",0.108616007584752
"ENSG00000229474.7","PATL2",0.108668294985122
"ENSG00000173673.8","HES3",0.108996908365022
"ENSG00000141627.14","DYM",0.109141234603338
"ENSG00000261609.8","GAN",0.109152990083983
"ENSG00000131355.15","ADGRE3",0.109223660476168
"ENSG00000169509.6","CRCT1",0.109267003620365
"ENSG00000126970.16","ZC4H2",0.109354027497771
"ENSG00000148187.18","MRRF",0.109354027497771
"ENSG00000068354.16","TBC1D25",0.1095539154377
"ENSG00000168234.13","TTC39C",0.109694851199437
"ENSG00000136541.15","ERMN",0.109740751435258
"ENSG00000114805.18","PLCH1",0.109744899869131
"ENSG00000073050.12","XRCC1",0.109756898148123
"ENSG00000075643.6","MOCOS",0.109756898148123
"ENSG00000157856.12","DRC1",0.109756898148123
"ENSG00000176490.5","DIRAS1",0.109756898148123
"ENSG00000104497.14","SNX16",0.109798596254763
"ENSG00000139780.7","METTL21C",0.109886788974275
"ENSG00000196476.12","C20orf96",0.109886788974275
"ENSG00000166479.10","TMX3",0.10991553628962
"ENSG00000105426.17","PTPRS",0.10991616144606
"ENSG00000120784.16","ZFP30",0.10991616144606
"ENSG00000170890.14","PLA2G1B",0.109934009632007
"ENSG00000130725.8","UBE2M",0.1100071299027
"ENSG00000226321.5","CROCC2",0.110051251751106
"ENSG00000068985.5","PAGE1",0.11012043536348
"ENSG00000103043.15","VAC14",0.110133929034146
"ENSG00000020633.19","RUNX3",0.110141350795833
"ENSG00000010404.18","IDS",0.110194816008648
"ENSG00000156463.18","SH3RF2",0.110255896155839
"ENSG00000243725.7","TTC4",0.110255896155839
"ENSG00000158526.8","TSR2",0.110288596352079
"ENSG00000132874.15","SLC14A2",0.11028952970873
"ENSG00000120334.15","CENPL",0.110292114445138
"ENSG00000179144.5","GIMAP7",0.110315476591879
"ENSG00000168214.20","RBPJ",0.110396124323051
"ENSG00000140688.17","RUSF1",0.110470898720503
"ENSG00000142751.15","GPN2",0.110556461766243
"ENSG00000140829.12","DHX38",0.110607366382809
"ENSG00000177853.14","ZNF518A",0.110620926858735
"ENSG00000154642.11","C21orf91",0.110621153912046
"ENSG00000166166.13","TRMT61A",0.110635328464276
"ENSG00000091181.20","IL5RA",0.110693636302059
"ENSG00000161649.13","CD300LG",0.110711820640927
"ENSG00000084733.11","RAB10",0.110746752556692
"ENSG00000124479.11","NDP",0.110790690999715
"ENSG00000081791.9","DELE1",0.110891956504756
"ENSG00000164086.10","DUSP7",0.111131400610021
"ENSG00000117419.16","ERI3",0.111141467161061
"ENSG00000135925.9","WNT10A",0.111141467161061
"ENSG00000142319.18","SLC6A3",0.111141467161061
"ENSG00000108684.15","ASIC2",0.111212137290362
"ENSG00000070366.14","SMG6",0.111215226893819
"ENSG00000112195.9","TREML2",0.111215226893819
"ENSG00000129128.13","SPCS3",0.111215226893819
"ENSG00000103150.7","MLYCD",0.111347598906621
"ENSG00000183281.14","PLGLB1",0.111496078680279
"ENSG00000088854.12","C20orf194",0.111635261609987
"ENSG00000178177.16","LCORL",0.111670885625101
"ENSG00000117597.18","UTP25",0.111788838297885
"ENSG00000174607.11","UGT8",0.111788838297885
"ENSG00000052723.12","SIKE1",0.111938577332047
"ENSG00000189058.9","APOD",0.112025583825073
"ENSG00000154079.6","SDHAF4",0.11212786925919
"ENSG00000264187.1","AC055811.2",0.11212786925919
"ENSG00000120733.14","KDM3B",0.112128154130834
"ENSG00000112212.12","TSPO2",0.112135847772664
"ENSG00000116679.16","IVNS1ABP",0.112135847772664
"ENSG00000198682.13","PAPSS2",0.112135847772664
"ENSG00000119522.16","DENND1A",0.112152877005467
"ENSG00000142920.17","AZIN2",0.112189495237296
"ENSG00000167535.8","CACNB3",0.112227048311321
"ENSG00000173040.13","EVC2",0.112389627272744
"ENSG00000186105.8","LRRC70",0.11248791189221
"ENSG00000158077.5","NLRP14",0.112530054389924
"ENSG00000173124.14","ACSM6",0.112540540997957
"ENSG00000197959.14","DNM3",0.112556229498403
"ENSG00000132388.12","UBE2G1",0.112597032627692
"ENSG00000163563.8","MNDA",0.112719853081935
"ENSG00000123064.13","DDX54",0.112823108900631
"ENSG00000075945.13","KIFAP3",0.112840623538693
"ENSG00000106344.8","RBM28",0.112840623538693
"ENSG00000113494.17","PRLR",0.112840623538693
"ENSG00000223865.11","HLA-DPB1",0.112840623538693
"ENSG00000122008.15","POLK",0.112855771019361
"ENSG00000171595.14","DNAI2",0.112894380905367
"ENSG00000152430.18","BOLL",0.112921298934934
"ENSG00000165272.16","AQP3",0.112921298934934
"ENSG00000160803.8","UBQLN4",0.11295426087522
"ENSG00000104976.12","SNAPC2",0.113337255964782
"ENSG00000084652.16","TXLNA",0.113351277516373
"ENSG00000100722.20","ZC3H14",0.113351277516373
"ENSG00000198612.11","COPS8",0.113453248252752
"ENSG00000185338.6","SOCS1",0.113570944152467
"ENSG00000214562.15","NUTM2D",0.113627610967052
"ENSG00000173253.15","DMRT2",0.113669019205343
"ENSG00000079999.14","KEAP1",0.113694647301372
"ENSG00000148926.10","ADM",0.113805346218831
"ENSG00000276040.4","SPATA31A7",0.113828240081951
"ENSG00000172340.15","SUCLG2",0.11390534470726
"ENSG00000034239.11","EFCAB1",0.113996560151204
"ENSG00000100916.14","BRMS1L",0.113996909591364
"ENSG00000164509.15","IL31RA",0.114002894015138
"ENSG00000197548.12","ATG7",0.114002894015138
"ENSG00000171044.11","XKR6",0.11403488905343
"ENSG00000205221.12","VIT",0.114041198338932
"ENSG00000232653.8","GOLGA8N",0.114145221177472
"ENSG00000174059.17","CD34",0.114151447786565
"ENSG00000107443.16","CCNJ",0.114173533118488
"ENSG00000162009.8","SSTR5",0.114173533118488
"ENSG00000188167.9","TMPPE",0.114173533118488
"ENSG00000011638.11","TMEM159",0.114177518800081
"ENSG00000163527.10","STT3B",0.114346682770987
"ENSG00000103148.17","NPRL3",0.114366657848631
"ENSG00000132604.11","TERF2",0.114367040192839
"ENSG00000133742.14","CA1",0.11438155456646
"ENSG00000158156.9","XKR8",0.11438155456646
"ENSG00000173726.11","TOMM20",0.114400612122774
"ENSG00000184937.16","WT1",0.11443937843639
"ENSG00000179134.15","SAMD4B",0.114460485449334
"ENSG00000101144.13","BMP7",0.114526975378926
"ENSG00000140632.17","GLYR1",0.114531071570086
"ENSG00000186272.13","ZNF17",0.114594554590364
"ENSG00000185518.12","SV2B",0.114625779145341
"ENSG00000106462.11","EZH2",0.114659939206243
"ENSG00000108381.11","ASPA",0.114670434130941
"ENSG00000129250.12","KIF1C",0.114670434130941
"ENSG00000204356.14","NELFE",0.114670434130941
"ENSG00000256223.6","ZNF10",0.114751096658239
"ENSG00000063322.15","MED29",0.114762668890104
"ENSG00000198146.4","ZNF770",0.114762668890104
"ENSG00000144366.16","GULP1",0.114768343171038
"ENSG00000156564.9","LRFN2",0.114825201129387
"ENSG00000187855.5","ASCL4",0.114902597201432
"ENSG00000198646.14","NCOA6",0.115097832076223
"ENSG00000069764.10","PLA2G10",0.11511462783681
"ENSG00000205339.10","IPO7",0.115231614370077
"ENSG00000188833.10","ENTPD8",0.115265893039909
"ENSG00000128872.10","TMOD2",0.115387658660411
"ENSG00000088053.11","GP6",0.115571098746592
"ENSG00000139496.16","NUP58",0.11568841897964
"ENSG00000170837.3","GPR27",0.115701595764984
"ENSG00000266714.9","MYO15B",0.115810857053871
"ENSG00000127780.3","OR1E2",0.115850761269274
"ENSG00000196811.13","CHRNG",0.115894484245174
"ENSG00000147872.10","PLIN2",0.115948837821381
"ENSG00000204351.12","SKIV2L",0.115948837821381
"ENSG00000224916.9","APOC4-APOC2",0.115948837821381
"ENSG00000160783.19","PMF1",0.116068767145466
"ENSG00000130150.12","MOSPD2",0.116142716698778
"ENSG00000168333.14","PPDPFL",0.116168879669043
"ENSG00000160161.9","CILP2",0.116219187382165
"ENSG00000126233.2","SLURP1",0.116420299022933
"ENSG00000157954.15","WIPI2",0.116535558211583
"ENSG00000067836.13","ROGDI",0.116671596796756
"ENSG00000146425.11","DYNLT1",0.116671596796756
"ENSG00000032742.18","IFT88",0.116965115324999
"ENSG00000184992.13","BRI3BP",0.116995857271924
"ENSG00000005700.15","IBTK",0.117046103748663
"ENSG00000174501.14","ANKRD36C",0.117175484320128
