,source,type,score,phase,gene_type,gene_name,level,hgnc_id,havana_gene
ENSG00000185198.12,HAVANA,gene,,,protein_coding,PRSS57,2,HGNC:31397,OTTHUMG00000180662.5
ENSG00000185215.11,HAVANA,gene,,,protein_coding,TNFAIP2,2,HGNC:11895,OTTHUMG00000171890.4
ENSG00000185220.12,HAVANA,gene,,,protein_coding,PGBD2,2,HGNC:19399,OTTHUMG00000040424.2
ENSG00000185222.10,HAVANA,gene,,,protein_coding,TCEAL9,2,HGNC:30084,OTTHUMG00000192586.2
ENSG00000185231.5,HAVANA,gene,,,protein_coding,MC2R,2,HGNC:6930,OTTHUMG00000131721.5
ENSG00000185236.12,HAVANA,gene,,,protein_coding,RAB11B,1,HGNC:9761,OTTHUMG00000182278.4
ENSG00000185238.13,HAVANA,gene,,,protein_coding,PRMT3,2,HGNC:30163,OTTHUMG00000166022.4
ENSG00000185246.18,HAVANA,gene,,,protein_coding,PRPF39,2,HGNC:20314,OTTHUMG00000140265.4
ENSG00000185247.15,HAVANA,gene,,,protein_coding,MAGEA11,1,HGNC:6798,OTTHUMG00000022633.6
ENSG00000185250.16,HAVANA,gene,,,protein_coding,PPIL6,2,HGNC:21557,OTTHUMG00000036593.7
ENSG00000185252.19,HAVANA,gene,,,protein_coding,ZNF74,1,HGNC:13144,OTTHUMG00000150687.5
ENSG00000185262.9,HAVANA,gene,,,protein_coding,UBALD2,2,HGNC:28438,OTTHUMG00000132666.5
ENSG00000185264.12,HAVANA,gene,,,protein_coding,TEX33,2,HGNC:28568,OTTHUMG00000150531.4
ENSG00000185267.10,HAVANA,gene,,,protein_coding,CDNF,2,HGNC:24913,OTTHUMG00000017713.4
ENSG00000185269.12,HAVANA,gene,,,protein_coding,NOTUM,2,HGNC:27106,OTTHUMG00000154416.8
ENSG00000185271.9,HAVANA,gene,,,protein_coding,KLHL33,2,HGNC:31952,OTTHUMG00000170982.4
ENSG00000185272.14,HAVANA,gene,,,protein_coding,RBM11,2,HGNC:9897,OTTHUMG00000074263.2
ENSG00000185274.12,HAVANA,gene,,,protein_coding,GALNT17,2,HGNC:16347,OTTHUMG00000129783.5
ENSG00000185278.15,HAVANA,gene,,,protein_coding,ZBTB37,2,HGNC:28365,OTTHUMG00000037274.5
ENSG00000185290.4,HAVANA,gene,,,protein_coding,NUPR2,2,HGNC:44164,OTTHUMG00000156224.3
ENSG00000185291.12,HAVANA,gene,,,protein_coding,IL3RA,2,HGNC:6012,OTTHUMG00000021059.5
ENSG00000185291.12_PAR_Y,HAVANA,gene,,,protein_coding,IL3RA,2,HGNC:6012,OTTHUMG00000021059.5
ENSG00000185294.7,HAVANA,gene,,,protein_coding,SPPL2C,2,HGNC:28902,OTTHUMG00000178247.2
ENSG00000185298.13,HAVANA,gene,,,protein_coding,CCDC137,2,HGNC:33451,OTTHUMG00000178064.3
ENSG00000185303.17,HAVANA,gene,,,protein_coding,SFTPA2,2,HGNC:10799,OTTHUMG00000018566.4
ENSG00000185306.13,HAVANA,gene,,,protein_coding,C12orf56,1,HGNC:26967,OTTHUMG00000168782.5
ENSG00000185324.22,HAVANA,gene,,,protein_coding,CDK10,1,HGNC:1770,OTTHUMG00000138049.5
ENSG00000185339.9,HAVANA,gene,,,protein_coding,TCN2,1,HGNC:11653,OTTHUMG00000151095.4
ENSG00000185340.15,HAVANA,gene,,,protein_coding,GAS2L1,1,HGNC:16955,OTTHUMG00000151108.6
ENSG00000185344.15,HAVANA,gene,,,protein_coding,ATP6V0A2,2,HGNC:18481,OTTHUMG00000168723.4
ENSG00000185347.18,HAVANA,gene,,,protein_coding,TEDC1,1,HGNC:20127,OTTHUMG00000170426.4
ENSG00000185359.14,HAVANA,gene,,,protein_coding,HGS,1,HGNC:4897,OTTHUMG00000178109.5
ENSG00000185361.9,HAVANA,gene,,,protein_coding,TNFAIP8L1,2,HGNC:28279,OTTHUMG00000182013.2
ENSG00000185386.15,HAVANA,gene,,,protein_coding,MAPK11,2,HGNC:6873,OTTHUMG00000150226.2
ENSG00000185404.17,HAVANA,gene,,,protein_coding,SP140L,2,HGNC:25105,OTTHUMG00000153730.3
ENSG00000185414.20,HAVANA,gene,,,protein_coding,MRPL30,2,HGNC:14036,OTTHUMG00000130642.3
ENSG00000185418.16,HAVANA,gene,,,protein_coding,TARS3,2,HGNC:24728,OTTHUMG00000149869.6
ENSG00000185420.19,HAVANA,gene,,,protein_coding,SMYD3,1,HGNC:15513,OTTHUMG00000040508.8
ENSG00000185432.12,HAVANA,gene,,,protein_coding,METTL7A,2,HGNC:24550,OTTHUMG00000169484.5
ENSG00000185436.12,HAVANA,gene,,,protein_coding,IFNLR1,2,HGNC:18584,OTTHUMG00000003036.3
ENSG00000185442.13,HAVANA,gene,,,protein_coding,FAM174B,2,HGNC:34339,OTTHUMG00000171744.5
ENSG00000185453.13,HAVANA,gene,,,protein_coding,ZSWIM9,2,HGNC:34495,OTTHUMG00000183190.3
ENSG00000185475.11,HAVANA,gene,,,protein_coding,TMEM179B,1,HGNC:33744,OTTHUMG00000167611.4
ENSG00000185477.5,HAVANA,gene,,,protein_coding,GPRIN3,2,HGNC:27733,OTTHUMG00000161044.3
ENSG00000185479.6,HAVANA,gene,,,protein_coding,KRT6B,2,HGNC:6444,OTTHUMG00000169593.2
ENSG00000185480.12,HAVANA,gene,,,protein_coding,PARPBP,1,HGNC:26074,OTTHUMG00000167923.3
ENSG00000185482.8,HAVANA,gene,,,protein_coding,STAC3,2,HGNC:28423,OTTHUMG00000171271.4
ENSG00000185504.17,HAVANA,gene,,,protein_coding,FAAP100,1,HGNC:26171,OTTHUMG00000167764.4
ENSG00000185507.21,HAVANA,gene,,,protein_coding,IRF7,2,HGNC:6122,OTTHUMG00000132019.9
ENSG00000185513.17,HAVANA,gene,,,protein_coding,L3MBTL1,2,HGNC:15905,OTTHUMG00000032503.23
ENSG00000185518.12,HAVANA,gene,,,protein_coding,SV2B,2,HGNC:16874,OTTHUMG00000149833.4
ENSG00000185519.9,HAVANA,gene,,,protein_coding,FAM131C,2,HGNC:26717,OTTHUMG00000009525.2
ENSG00000185522.9,HAVANA,gene,,,protein_coding,LMNTD2,1,HGNC:28561,OTTHUMG00000132005.5
ENSG00000185523.6,HAVANA,gene,,,protein_coding,SPATA45,2,HGNC:33709,OTTHUMG00000036920.2
ENSG00000185527.12,HAVANA,gene,,,protein_coding,PDE6G,1,HGNC:8789,OTTHUMG00000178038.3
ENSG00000185532.20,HAVANA,gene,,,protein_coding,PRKG1,1,HGNC:9414,OTTHUMG00000018248.15
ENSG00000185551.15,HAVANA,gene,,,protein_coding,NR2F2,2,HGNC:7976,OTTHUMG00000149848.7
ENSG00000185559.16,HAVANA,gene,,,protein_coding,DLK1,2,HGNC:2907,OTTHUMG00000171600.5
ENSG00000185561.10,HAVANA,gene,,,protein_coding,TLCD2,1,HGNC:33522,OTTHUMG00000132477.6
ENSG00000185565.12,HAVANA,gene,,,protein_coding,LSAMP,2,HGNC:6705,OTTHUMG00000159308.7
ENSG00000185567.7,HAVANA,gene,,,protein_coding,AHNAK2,1,HGNC:20125,OTTHUMG00000170765.2
ENSG00000185585.20,HAVANA,gene,,,protein_coding,OLFML2A,2,HGNC:27270,OTTHUMG00000020663.4
ENSG00000185591.10,HAVANA,gene,,,protein_coding,SP1,1,HGNC:11205,OTTHUMG00000170047.5
ENSG00000185610.6,HAVANA,gene,,,protein_coding,DBX2,2,HGNC:33186,OTTHUMG00000169559.1
ENSG00000185614.7,HAVANA,gene,,,protein_coding,INKA1,2,HGNC:32480,OTTHUMG00000158268.3
ENSG00000185615.16,HAVANA,gene,,,protein_coding,PDIA2,2,HGNC:14180,OTTHUMG00000064891.5
ENSG00000185619.18,HAVANA,gene,,,protein_coding,PCGF3,2,HGNC:10066,OTTHUMG00000119000.3
ENSG00000185621.11,HAVANA,gene,,,protein_coding,LMLN,2,HGNC:15991,OTTHUMG00000155375.2
ENSG00000185630.19,HAVANA,gene,,,protein_coding,PBX1,1,HGNC:8632,OTTHUMG00000034307.13
ENSG00000185634.12,HAVANA,gene,,,protein_coding,SHC4,2,HGNC:16743,OTTHUMG00000131513.3
ENSG00000185640.6,HAVANA,gene,,,protein_coding,KRT79,2,HGNC:28930,OTTHUMG00000169878.2
ENSG00000185650.10,HAVANA,gene,,,protein_coding,ZFP36L1,1,HGNC:1107,OTTHUMG00000171385.4
ENSG00000185651.15,HAVANA,gene,,,protein_coding,UBE2L3,2,HGNC:12488,OTTHUMG00000150823.2
ENSG00000185652.12,HAVANA,gene,,,protein_coding,NTF3,1,HGNC:8023,OTTHUMG00000168649.3
ENSG00000185658.14,HAVANA,gene,,,protein_coding,BRWD1,1,HGNC:12760,OTTHUMG00000066030.8
ENSG00000185662.10,HAVANA,gene,,,protein_coding,SMIM23,2,HGNC:34440,OTTHUMG00000163266.5
ENSG00000185666.15,HAVANA,gene,,,protein_coding,SYN3,2,HGNC:11496,OTTHUMG00000031004.25
ENSG00000185668.8,HAVANA,gene,,,protein_coding,POU3F1,2,HGNC:9214,OTTHUMG00000000485.3
ENSG00000185669.6,HAVANA,gene,,,protein_coding,SNAI3,2,HGNC:18411,OTTHUMG00000173243.2
ENSG00000185670.9,HAVANA,gene,,,protein_coding,ZBTB3,2,HGNC:22918,OTTHUMG00000167608.6
ENSG00000185681.13,HAVANA,gene,,,protein_coding,MORN5,2,HGNC:17841,OTTHUMG00000020599.4
ENSG00000185686.18,HAVANA,gene,,,protein_coding,PRAME,2,HGNC:9336,OTTHUMG00000151172.4
ENSG00000185716.12,HAVANA,gene,,,protein_coding,MOSMO,2,HGNC:27087,OTTHUMG00000131587.4
ENSG00000185721.13,HAVANA,gene,,,protein_coding,DRG1,2,HGNC:3029,OTTHUMG00000030792.12
ENSG00000185722.18,HAVANA,gene,,,protein_coding,ANKFY1,1,HGNC:20763,OTTHUMG00000177727.8
ENSG00000185728.17,HAVANA,gene,,,protein_coding,YTHDF3,1,HGNC:26465,OTTHUMG00000164369.16
ENSG00000185730.8,HAVANA,gene,,,protein_coding,ZNF696,1,HGNC:25872,OTTHUMG00000164957.4
ENSG00000185736.16,HAVANA,gene,,,protein_coding,ADARB2,2,HGNC:227,OTTHUMG00000017543.3
ENSG00000185737.13,HAVANA,gene,,,protein_coding,NRG3,2,HGNC:7999,OTTHUMG00000018626.6
ENSG00000185739.13,HAVANA,gene,,,protein_coding,SRL,2,HGNC:11295,OTTHUMG00000177617.1
ENSG00000185742.7,HAVANA,gene,,,protein_coding,C11orf87,2,HGNC:33788,OTTHUMG00000166559.2
ENSG00000185745.10,HAVANA,gene,,,protein_coding,IFIT1,2,HGNC:5407,OTTHUMG00000018712.2
ENSG00000185753.13,HAVANA,gene,,,protein_coding,CXorf38,2,HGNC:28589,OTTHUMG00000024104.5
ENSG00000185758.9,HAVANA,gene,,,protein_coding,CLDN24,2,HGNC:37200,OTTHUMG00000160628.5
ENSG00000185761.11,HAVANA,gene,,,protein_coding,ADAMTSL5,2,HGNC:27912,OTTHUMG00000180093.6
ENSG00000185774.16,HAVANA,gene,,,protein_coding,KCNIP4,2,HGNC:30083,OTTHUMG00000128557.12
ENSG00000185775.10,HAVANA,gene,,,protein_coding,SPATA31A6,2,HGNC:32006,OTTHUMG00000013224.2
ENSG00000185787.15,HAVANA,gene,,,protein_coding,MORF4L1,1,HGNC:16989,OTTHUMG00000143865.9
ENSG00000185792.10,HAVANA,gene,,,protein_coding,NLRP9,2,HGNC:22941,OTTHUMG00000180920.4
ENSG00000185798.8,HAVANA,gene,,,protein_coding,WDR53,1,HGNC:28786,OTTHUMG00000155572.8
ENSG00000185800.12,HAVANA,gene,,,protein_coding,DMWD,1,HGNC:2936,OTTHUMG00000169044.4
ENSG00000185803.12,HAVANA,gene,,,protein_coding,SLC52A2,1,HGNC:30224,OTTHUMG00000165168.9
ENSG00000185808.14,HAVANA,gene,,,protein_coding,PIGP,2,HGNC:3046,OTTHUMG00000086653.7
ENSG00000185813.11,HAVANA,gene,,,protein_coding,PCYT2,1,HGNC:8756,OTTHUMG00000177956.4
ENSG00000185818.8,HAVANA,gene,,,protein_coding,NAT8L,2,HGNC:26742,OTTHUMG00000121151.6
ENSG00000185821.3,HAVANA,gene,,,protein_coding,OR6C76,2,HGNC:31305,OTTHUMG00000169956.2
ENSG00000185823.5,HAVANA,gene,,,protein_coding,NPAP1,2,HGNC:1190,OTTHUMG00000129179.2
ENSG00000185825.17,HAVANA,gene,,,protein_coding,BCAP31,2,HGNC:16695,OTTHUMG00000024218.5
ENSG00000185829.18,HAVANA,gene,,,protein_coding,ARL17A,2,HGNC:24096,OTTHUMG00000132817.4
ENSG00000185838.14,HAVANA,gene,,,protein_coding,GNB1L,2,HGNC:4397,OTTHUMG00000150279.4
ENSG00000185862.7,HAVANA,gene,,,protein_coding,EVI2B,2,HGNC:3500,OTTHUMG00000132869.3
ENSG00000185863.8,HAVANA,gene,,,protein_coding,TMEM210,2,HGNC:34059,OTTHUMG00000020981.3
ENSG00000185869.15,HAVANA,gene,,,protein_coding,ZNF829,2,HGNC:34032,OTTHUMG00000048161.3
ENSG00000185873.8,HAVANA,gene,,,protein_coding,TMPRSS11B,2,HGNC:25398,OTTHUMG00000129301.3
ENSG00000185875.13,HAVANA,gene,,,protein_coding,THNSL1,2,HGNC:26160,OTTHUMG00000017828.3
ENSG00000185880.13,HAVANA,gene,,,protein_coding,TRIM69,1,HGNC:17857,OTTHUMG00000131246.7
ENSG00000185883.12,HAVANA,gene,,,protein_coding,ATP6V0C,2,HGNC:855,OTTHUMG00000128865.4
ENSG00000185888.5,HAVANA,gene,,,protein_coding,PRSS38,2,HGNC:29625,OTTHUMG00000037701.1
ENSG00000185894.8,HAVANA,gene,,,protein_coding,BPY2C,2,HGNC:18225,OTTHUMG00000045199.3
ENSG00000185896.11,HAVANA,gene,,,protein_coding,LAMP1,2,HGNC:6499,OTTHUMG00000017380.3
ENSG00000185897.7,HAVANA,gene,,,protein_coding,FFAR3,2,HGNC:4499,OTTHUMG00000172514.3
ENSG00000185899.1,HAVANA,gene,,,protein_coding,TAS2R60,2,HGNC:20639,OTTHUMG00000154891.2
ENSG00000185900.11,HAVANA,gene,,,protein_coding,POMK,1,HGNC:26267,OTTHUMG00000164100.3
ENSG00000185905.4,HAVANA,gene,,,protein_coding,C16orf54,2,HGNC:26649,OTTHUMG00000132116.2
ENSG00000185909.15,HAVANA,gene,,,protein_coding,KLHDC8B,2,HGNC:28557,OTTHUMG00000156814.3
ENSG00000185915.5,HAVANA,gene,,,protein_coding,KLHL34,2,HGNC:26634,OTTHUMG00000021234.1
ENSG00000185917.14,HAVANA,gene,,,protein_coding,SETD4,2,HGNC:1258,OTTHUMG00000086483.3
ENSG00000185924.7,HAVANA,gene,,,protein_coding,RTN4RL1,2,HGNC:21329,OTTHUMG00000180184.3
ENSG00000185926.1,HAVANA,gene,,,protein_coding,OR4C46,2,HGNC:31271,OTTHUMG00000166705.2
ENSG00000185933.7,HAVANA,gene,,,protein_coding,CALHM1,2,HGNC:23494,OTTHUMG00000018991.1
ENSG00000185940.10,HAVANA,gene,,,protein_coding,KRTAP5-5,2,HGNC:23601,OTTHUMG00000057554.1
ENSG00000185942.13,HAVANA,gene,,,protein_coding,NKAIN3,2,HGNC:26829,OTTHUMG00000164361.4
ENSG00000185946.16,HAVANA,gene,,,protein_coding,RNPC3,2,HGNC:18666,OTTHUMG00000166613.3
ENSG00000185947.15,HAVANA,gene,,,protein_coding,ZNF267,2,HGNC:13060,OTTHUMG00000176535.18
ENSG00000185950.9,HAVANA,gene,,,protein_coding,IRS2,2,HGNC:6126,OTTHUMG00000017338.3
ENSG00000185955.5,HAVANA,gene,,,protein_coding,C7orf61,2,HGNC:22135,OTTHUMG00000150234.4
ENSG00000185958.10,HAVANA,gene,,,protein_coding,FAM186A,2,HGNC:26980,OTTHUMG00000167889.2
ENSG00000185962.1,HAVANA,gene,,,protein_coding,LCE3A,2,HGNC:29461,OTTHUMG00000012397.3
ENSG00000185963.14,HAVANA,gene,,,protein_coding,BICD2,2,HGNC:17208,OTTHUMG00000021036.2
ENSG00000185966.4,HAVANA,gene,,,protein_coding,LCE3E,2,HGNC:29463,OTTHUMG00000012393.2
ENSG00000185972.6,HAVANA,gene,,,protein_coding,CCIN,2,HGNC:1568,OTTHUMG00000019901.2
ENSG00000185973.12,HAVANA,gene,,,protein_coding,TMLHE,2,HGNC:18308,OTTHUMG00000022674.3
ENSG00000185974.7,HAVANA,gene,,,protein_coding,GRK1,2,HGNC:10013,OTTHUMG00000185528.2
ENSG00000185982.7,HAVANA,gene,,,protein_coding,DEFB128,2,HGNC:18106,OTTHUMG00000043057.3
ENSG00000185985.11,HAVANA,gene,,,protein_coding,SLITRK2,2,HGNC:13449,OTTHUMG00000022595.3
ENSG00000185988.15,HAVANA,gene,,,protein_coding,PLK5,1,HGNC:27001,OTTHUMG00000180073.9
ENSG00000185989.11,HAVANA,gene,,,protein_coding,RASA3,2,HGNC:20331,OTTHUMG00000017399.4
ENSG00000186001.14,HAVANA,gene,,,protein_coding,LRCH3,2,HGNC:28637,OTTHUMG00000155378.5
ENSG00000186007.10,HAVANA,gene,,,protein_coding,LEMD1,2,HGNC:18725,OTTHUMG00000193516.2
ENSG00000186009.5,HAVANA,gene,,,protein_coding,ATP4B,2,HGNC:820,OTTHUMG00000140234.4
ENSG00000186010.19,HAVANA,gene,,,protein_coding,NDUFA13,1,HGNC:17194,OTTHUMG00000162211.9
ENSG00000186020.13,HAVANA,gene,,,protein_coding,ZNF529,2,HGNC:29328,OTTHUMG00000180714.3
ENSG00000186026.7,HAVANA,gene,,,protein_coding,ZNF284,2,HGNC:13078,OTTHUMG00000182312.2
ENSG00000186038.9,HAVANA,gene,,,protein_coding,HTR3E,1,HGNC:24005,OTTHUMG00000156857.2
ENSG00000186049.8,HAVANA,gene,,,protein_coding,KRT73,2,HGNC:28928,OTTHUMG00000169746.1
ENSG00000186051.7,HAVANA,gene,,,protein_coding,TAL2,2,HGNC:11557,OTTHUMG00000020424.3
ENSG00000186063.13,HAVANA,gene,,,protein_coding,AIDA,2,HGNC:25761,OTTHUMG00000037653.3
ENSG00000186073.14,HAVANA,gene,,,protein_coding,CDIN1,1,HGNC:26929,OTTHUMG00000172659.8
ENSG00000186074.19,HAVANA,gene,,,protein_coding,CD300LF,2,HGNC:29883,OTTHUMG00000067609.5
ENSG00000186075.13,HAVANA,gene,,,protein_coding,ZPBP2,1,HGNC:20678,OTTHUMG00000133022.3
ENSG00000186081.12,HAVANA,gene,,,protein_coding,KRT5,2,HGNC:6442,OTTHUMG00000169657.4
ENSG00000186088.16,HAVANA,gene,,,protein_coding,GSAP,2,HGNC:28042,OTTHUMG00000150504.7
ENSG00000186090.11,HAVANA,gene,,,protein_coding,HTR3D,2,HGNC:24004,OTTHUMG00000156858.4
ENSG00000186103.5,HAVANA,gene,,,protein_coding,ARGFX,2,HGNC:30146,OTTHUMG00000159395.4
ENSG00000186104.11,HAVANA,gene,,,protein_coding,CYP2R1,1,HGNC:20580,OTTHUMG00000165900.4
ENSG00000186105.8,HAVANA,gene,,,protein_coding,LRRC70,1,HGNC:35155,OTTHUMG00000154401.6
ENSG00000186106.11,HAVANA,gene,,,protein_coding,ANKRD46,2,HGNC:27229,OTTHUMG00000164724.3
ENSG00000186113.1,HAVANA,gene,,,protein_coding,OR5D14,2,HGNC:15281,OTTHUMG00000166809.2
ENSG00000186115.13,HAVANA,gene,,,protein_coding,CYP4F2,2,HGNC:2645,OTTHUMG00000185995.4
ENSG00000186118.9,HAVANA,gene,,,protein_coding,TEX38,1,HGNC:29589,OTTHUMG00000007991.4
ENSG00000186130.5,HAVANA,gene,,,protein_coding,ZBTB6,2,HGNC:16764,OTTHUMG00000020628.2
ENSG00000186132.15,HAVANA,gene,,,protein_coding,C2orf76,1,HGNC:27017,OTTHUMG00000153298.4
ENSG00000186136.1,HAVANA,gene,,,protein_coding,TAS2R42,2,HGNC:18888,OTTHUMG00000168567.3
ENSG00000186141.9,HAVANA,gene,,,protein_coding,POLR3C,2,HGNC:30076,OTTHUMG00000013753.4
ENSG00000186143.11,HAVANA,gene,,,protein_coding,PRR30,1,HGNC:28677,OTTHUMG00000128408.6
ENSG00000186150.5,HAVANA,gene,,,protein_coding,UBL4B,2,HGNC:32309,OTTHUMG00000166989.3
ENSG00000186160.5,HAVANA,gene,,,protein_coding,CYP4Z1,2,HGNC:20583,OTTHUMG00000008019.2
ENSG00000186166.9,HAVANA,gene,,,protein_coding,CENATAC,2,HGNC:30460,OTTHUMG00000166348.4
ENSG00000186185.14,HAVANA,gene,,,protein_coding,KIF18B,1,HGNC:27102,OTTHUMG00000179867.2
ENSG00000186187.12,HAVANA,gene,,,protein_coding,ZNRF1,1,HGNC:18452,OTTHUMG00000137606.5
ENSG00000186188.11,HAVANA,gene,,,protein_coding,FFAR4,2,HGNC:19061,OTTHUMG00000034409.2
ENSG00000186190.7,HAVANA,gene,,,protein_coding,BPIFB3,2,HGNC:16178,OTTHUMG00000032234.2
ENSG00000186193.9,HAVANA,gene,,,protein_coding,SAPCD2,2,HGNC:28055,OTTHUMG00000020961.4
ENSG00000186197.15,HAVANA,gene,,,protein_coding,EDARADD,2,HGNC:14341,OTTHUMG00000039954.7
ENSG00000186198.4,HAVANA,gene,,,protein_coding,SLC51B,2,HGNC:29956,OTTHUMG00000133116.2
ENSG00000186204.15,HAVANA,gene,,,protein_coding,CYP4F12,2,HGNC:18857,OTTHUMG00000164477.14
ENSG00000186205.13,HAVANA,gene,,,protein_coding,MTARC1,2,HGNC:26189,OTTHUMG00000037353.6
ENSG00000186207.5,HAVANA,gene,,,protein_coding,LCE5A,2,HGNC:16614,OTTHUMG00000014401.2
ENSG00000186212.4,HAVANA,gene,,,protein_coding,SOWAHB,2,HGNC:32958,OTTHUMG00000160876.2
ENSG00000186222.5,HAVANA,gene,,,protein_coding,BLOC1S4,2,HGNC:24206,OTTHUMG00000125510.2
ENSG00000186226.9,HAVANA,gene,,,protein_coding,LCE1E,2,HGNC:29466,OTTHUMG00000012405.3
ENSG00000186230.7,HAVANA,gene,,,protein_coding,ZNF749,1,HGNC:32783,OTTHUMG00000150372.5
ENSG00000186231.17,HAVANA,gene,,,protein_coding,KLHL32,2,HGNC:21221,OTTHUMG00000015247.2
ENSG00000186260.17,HAVANA,gene,,,protein_coding,MRTFB,1,HGNC:29819,OTTHUMG00000177379.3
ENSG00000186265.10,HAVANA,gene,,,protein_coding,BTLA,2,HGNC:21087,OTTHUMG00000159255.3
ENSG00000186272.13,HAVANA,gene,,,protein_coding,ZNF17,2,HGNC:12958,OTTHUMG00000183371.2
ENSG00000186280.7,HAVANA,gene,,,protein_coding,KDM4D,2,HGNC:25498,OTTHUMG00000167838.5
ENSG00000186283.14,HAVANA,gene,,,protein_coding,TOR3A,2,HGNC:11997,OTTHUMG00000035077.6
ENSG00000186288.5,HAVANA,gene,,,protein_coding,PABPC1L2A,2,HGNC:27989,OTTHUMG00000021824.1
ENSG00000186297.12,HAVANA,gene,,,protein_coding,GABRA5,2,HGNC:4079,OTTHUMG00000171824.6
ENSG00000186298.12,HAVANA,gene,,,protein_coding,PPP1CC,2,HGNC:9283,OTTHUMG00000169531.5
ENSG00000186300.12,HAVANA,gene,,,protein_coding,ZNF555,1,HGNC:28382,OTTHUMG00000180500.6
ENSG00000186306.1,HAVANA,gene,,,protein_coding,OR10T2,2,HGNC:14816,OTTHUMG00000017521.2
ENSG00000186310.10,HAVANA,gene,,,protein_coding,NAP1L3,2,HGNC:7639,OTTHUMG00000021974.3
ENSG00000186326.4,HAVANA,gene,,,protein_coding,RGS9BP,2,HGNC:30304,OTTHUMG00000180227.2
ENSG00000186329.9,HAVANA,gene,,,protein_coding,TMEM212,2,HGNC:34295,OTTHUMG00000156839.3
ENSG00000186334.10,HAVANA,gene,,,protein_coding,SLC36A3,2,HGNC:19659,OTTHUMG00000130128.2
ENSG00000186335.9,HAVANA,gene,,,protein_coding,SLC36A2,2,HGNC:18762,OTTHUMG00000130129.3
ENSG00000186350.12,HAVANA,gene,,,protein_coding,RXRA,2,HGNC:10477,OTTHUMG00000020887.5
ENSG00000186352.9,HAVANA,gene,,,protein_coding,ANKRD37,2,HGNC:29593,OTTHUMG00000160459.3
ENSG00000186364.12,HAVANA,gene,,,protein_coding,NUDT17,2,HGNC:26618,OTTHUMG00000013752.5
ENSG00000186367.7,HAVANA,gene,,,protein_coding,MINAR2,1,HGNC:33914,OTTHUMG00000163041.5
ENSG00000186376.15,HAVANA,gene,,,protein_coding,ZNF75D,2,HGNC:13145,OTTHUMG00000022482.2
ENSG00000186377.8,HAVANA,gene,,,protein_coding,CYP4X1,2,HGNC:20244,OTTHUMG00000008017.2
ENSG00000186393.5,HAVANA,gene,,,protein_coding,KRT26,2,HGNC:30840,OTTHUMG00000133370.1
ENSG00000186407.7,HAVANA,gene,,,protein_coding,CD300E,1,HGNC:28874,OTTHUMG00000067605.5
ENSG00000186409.18,HAVANA,gene,,,protein_coding,CCDC30,2,HGNC:26103,OTTHUMG00000007334.18
ENSG00000186417.14,HAVANA,gene,,,protein_coding,GLDN,2,HGNC:29514,OTTHUMG00000131746.7
ENSG00000186431.19,HAVANA,gene,,,protein_coding,FCAR,2,HGNC:3608,OTTHUMG00000065936.8
ENSG00000186432.10,HAVANA,gene,,,protein_coding,KPNA4,1,HGNC:6397,OTTHUMG00000159033.3
ENSG00000186439.14,HAVANA,gene,,,protein_coding,TRDN,2,HGNC:12261,OTTHUMG00000015497.4
ENSG00000186442.7,HAVANA,gene,,,protein_coding,KRT3,2,HGNC:6440,OTTHUMG00000169799.1
ENSG00000186446.12,HAVANA,gene,,,protein_coding,ZNF501,2,HGNC:23717,OTTHUMG00000133048.6
ENSG00000186448.15,HAVANA,gene,,,protein_coding,ZNF197,2,HGNC:12988,OTTHUMG00000133089.7
ENSG00000186451.2,HAVANA,gene,,,protein_coding,SPATA12,2,HGNC:23221,OTTHUMG00000158862.3
ENSG00000186452.11,HAVANA,gene,,,protein_coding,TMPRSS12,2,HGNC:28779,OTTHUMG00000169483.2
ENSG00000186453.13,HAVANA,gene,,,protein_coding,FAM228A,1,HGNC:34418,OTTHUMG00000151903.3
ENSG00000186458.5,HAVANA,gene,,,protein_coding,DEFB132,2,HGNC:33806,OTTHUMG00000043061.2
ENSG00000186462.9,HAVANA,gene,,,protein_coding,NAP1L2,2,HGNC:7638,OTTHUMG00000021827.2
ENSG00000186468.13,HAVANA,gene,,,protein_coding,RPS23,1,HGNC:10410,OTTHUMG00000162557.5
ENSG00000186470.14,HAVANA,gene,,,protein_coding,BTN3A2,2,HGNC:1139,OTTHUMG00000014450.7
ENSG00000186471.13,HAVANA,gene,,,protein_coding,AKAP14,2,HGNC:24061,OTTHUMG00000022285.2
ENSG00000186472.20,HAVANA,gene,,,protein_coding,PCLO,1,HGNC:13406,OTTHUMG00000154853.15
ENSG00000186479.5,HAVANA,gene,,,protein_coding,RGS7BP,2,HGNC:23271,OTTHUMG00000162293.2
ENSG00000186480.13,HAVANA,gene,,,protein_coding,INSIG1,1,HGNC:6083,OTTHUMG00000151330.6
ENSG00000186496.12,HAVANA,gene,,,protein_coding,ZNF396,2,HGNC:18824,OTTHUMG00000132562.8
ENSG00000186509.4,HAVANA,gene,,,protein_coding,OR9Q1,2,HGNC:14724,OTTHUMG00000167413.2
ENSG00000186510.12,HAVANA,gene,,,protein_coding,CLCNKA,2,HGNC:2026,OTTHUMG00000009529.4
ENSG00000186517.14,HAVANA,gene,,,protein_coding,ARHGAP30,2,HGNC:27414,OTTHUMG00000031477.4
ENSG00000186522.15,HAVANA,gene,,,protein_coding,SEPTIN10,1,HGNC:14349,OTTHUMG00000154957.6
