"gene_id","gene_name","padj"
"ENSG00000076924.12","XAB2",0.000134885703915456
"ENSG00000175352.11","NRIP3",0.000134885703915456
"ENSG00000151135.10","TMEM263",0.000135184455979134
"ENSG00000166033.13","HTRA1",0.000135609262177313
"ENSG00000167840.13","ZNF232",0.000135914732248864
"ENSG00000187210.14","GCNT1",0.000136156761870012
"ENSG00000164122.9","ASB5",0.000136331997427305
"ENSG00000176454.14","LPCAT4",0.000136553700376382
"ENSG00000161980.6","POLR3K",0.000137379967336534
"ENSG00000105675.9","ATP4A",0.000137462356004982
"ENSG00000112769.20","LAMA4",0.000138277120612257
"ENSG00000143409.15","MINDY1",0.000138781216709762
"ENSG00000012963.15","UBR7",0.000139552964839249
"ENSG00000160856.21","FCRL3",0.000140062742240468
"ENSG00000078053.17","AMPH",0.000140402826533298
"ENSG00000262406.3","MMP12",0.000141025988087159
"ENSG00000100219.16","XBP1",0.00014108612335033
"ENSG00000063177.13","RPL18",0.000141131394407754
"ENSG00000182902.14","SLC25A18",0.000141988439585098
"ENSG00000153802.12","TMPRSS11D",0.000142116826254796
"ENSG00000138381.10","ASNSD1",0.000142365465564822
"ENSG00000184182.19","UBE2F",0.000142452889499587
"ENSG00000151692.15","RNF144A",0.000142761098389517
"ENSG00000108883.13","EFTUD2",0.000142844966131434
"ENSG00000112159.12","MDN1",0.000142844966131434
"ENSG00000135763.10","URB2",0.000142844966131434
"ENSG00000167114.13","SLC27A4",0.000143226325859659
"ENSG00000130066.16","SAT1",0.000144084150798122
"ENSG00000232810.4","TNF",0.000144369436772374
"ENSG00000129932.10","DOHH",0.000144680452437628
"ENSG00000165102.15","HGSNAT",0.00014472685029956
"ENSG00000186318.16","BACE1",0.000144941039351411
"ENSG00000100092.24","SH3BP1",0.00014500597901805
"ENSG00000163599.17","CTLA4",0.00014500597901805
"ENSG00000198417.7","MT1F",0.00014500597901805
"ENSG00000105341.19","DMAC2",0.000145014884515056
"ENSG00000163931.16","TKT",0.000145070462340238
"ENSG00000118762.8","PKD2",0.000145210365759001
"ENSG00000115504.15","EHBP1",0.000145659149926304
"ENSG00000180448.10","ARHGAP45",0.000145659149926304
"ENSG00000152256.14","PDK1",0.00014573471301355
"ENSG00000123179.14","EBPL",0.00014591301545659
"ENSG00000146070.17","PLA2G7",0.000146101527629298
"ENSG00000185947.15","ZNF267",0.000146498348110715
"ENSG00000169129.15","AFAP1L2",0.000146694278502804
"ENSG00000144331.20","ZNF385B",0.000147711532161388
"ENSG00000181192.12","DHTKD1",0.000147711532161388
"ENSG00000198056.15","PRIM1",0.000147734182638929
"ENSG00000073861.3","TBX21",0.000148342245732003
"ENSG00000102103.17","PQBP1",0.000148342245732003
"ENSG00000151612.18","ZNF827",0.00014842267392905
"ENSG00000276600.5","RAB7B",0.000148696323435249
"ENSG00000122140.11","MRPS2",0.000148759232297642
"ENSG00000169855.20","ROBO1",0.000148949517016344
"ENSG00000176101.12","SSNA1",0.000149131533849588
