;seminoma vs non-seminoma Fold Change;seminoma vs non-seminoma pval;seminoma vs non-seminoma fdr;seminoma vs non-seminoma significant;embryonal vs seminoma Fold Change;embryonal vs seminoma pval;embryonal vs seminoma fdr;embryonal vs seminoma significant;embryonal vs non_embryonal_non_seminoma Fold Change;embryonal vs non_embryonal_non_seminoma pval;embryonal vs non_embryonal_non_seminoma fdr;embryonal vs non_embryonal_non_seminoma significant;teratoma vs non-teratoma Fold Change;teratoma vs non-teratoma pval;teratoma vs non-teratoma fdr;teratoma vs non-teratoma significant;KIT-mutated seminoma vs KIT-wildtype seminoma Fold Change;KIT-mutated seminoma vs KIT-wildtype seminoma pval;KIT-mutated seminoma vs KIT-wildtype seminoma fdr;KIT-mutated seminoma vs KIT-wildtype seminoma significant
hsa-mir-130a, mature,MIMAT0000425;1.141378404097769;0.0906911064365967;0.11242979861615546;False;-1.378669192498822;0.023573294471399473;0.041390319362573494;True;-1.8365554400016542;0.0043002840532989075;0.009919321882942813;True;1.144014345028995;0.4996174114526717;0.5558657292983367;False;-1.0877894438128255;0.7348699209207903;0.837951222045426;False
hsa-mir-130a, mature,MIMAT0004593;;;;;;;;;;;;;;;;;;;;
hsa-mir-130b, mature,MIMAT0000691;2.347333913800379;2.0345867432401643e-05;4.140731848537812e-05;True;1.241834828394015;0.5613135257953061;0.6141908869209509;False;-2.2631931349748124;0.0057159834277569314;0.012208211518542582;True;1.6610386266061754;0.6537601290578352;0.7030146801187784;False;-2.1951639918812287;0.00010935495368340784;0.0011482270136757824;True
hsa-mir-130b, mature,MIMAT0004680;2.592410980067671;5.645380268892286e-07;1.6536467867286254e-06;True;1.1771863737732624;0.5066620154266932;0.5646196629478278;False;-2.8612971987903055;0.0005750806020435028;0.0021819075363940653;True;1.6868512839953045;0.46283998820648764;0.520114501797257;False;-2.432993654514565;1.0630400880125135e-08;8.929536739305114e-07;True
hsa-mir-132, mature,MIMAT0000426;1.3492225255634445;0.005947873145663731;0.008522710005258421;True;1.3770061693199278;0.03576895787897506;0.05885102059928999;False;1.1078786992944096;0.9941606284977104;0.9970422535078487;False;-1.048152654826528;0.7274001111930967;0.7637701167527515;False;1.2320902834849623;0.019605713123505387;0.052006733759193235;False
hsa-mir-132, mature,MIMAT0004594;;;;;;;;;;;;;;;;;;;;
hsa-mir-1322, mature,MIMAT0005953;;;;;;;;;;;;;;;;;;;;
hsa-mir-1323, mature,MIMAT0005795;9.508514273655088;6.059837924164317e-08;2.785842156803318e-07;True;28.039237281513437;8.650872712368952e-07;6.875167260882693e-06;True;311.5230618547428;6.994078393162012e-07;6.0498778100851406e-05;True;-18.820280549572747;6.754283222916477e-08;6.87708837242405e-07;True;;;;
hsa-mir-133a-1, mature,MIMAT0000427;6.485659831328604;0.00025279236345940217;0.0004290988323336519;True;;;;;-7.337194616993166;0.017145590765998385;0.030421517388029506;True;40.36810219910768;0.0795495312287344;0.1444791486100257;False;;;;
hsa-mir-133a-1, mature,MIMAT0026478;;;;;;;;;;;;;;;;;;;;
hsa-mir-133b, mature,MIMAT0000770;;;;;;;;;;;;;;;;;;;;
hsa-mir-134, mature,MIMAT0000447;1.3332649961830854;0.05453827588127666;0.06943142044885606;False;-1.0018652601262166;0.40384633456925045;0.4655022635111208;False;-1.646884176101104;0.03134425014337427;0.04997746797054146;True;1.5499774173951504;0.2605803651492398;0.33493733658909325;False;-1.9989469502070392;0.001366546245716364;0.006622493344625457;True
hsa-mir-134, mature,MIMAT0026481;;;;;;;;;;;;;;;;;;;;
hsa-mir-1343, mature,MIMAT0019776;;;;;;;;;;;;;;;;;;;;
hsa-mir-135a-1, mature,MIMAT0000428;;;;;;;;;-2.3151627144990212;0.05552473486602764;0.07925408910766796;False;17.347815481068935;0.17261574718945233;0.24366877465841041;False;;;;
hsa-mir-135a-1, mature,MIMAT0004595;;;;;;;;;;;;;;;;;;;;
hsa-mir-135b, mature,MIMAT0000758;-2.1674289714962334;2.7636621236105965e-05;5.349544812369049e-05;True;-2.3785721171572987;5.592477808151211e-05;0.00019638701140251927;True;1.4796476865037924;0.3966160119644654;0.4455491562977436;False;-3.0202499768041675;0.21795733363912634;0.29060977818550177;False;1.4514986141106871;0.3726227543064815;0.5556268289067062;False
hsa-mir-135b, mature,MIMAT0004698;;;;;;;;;;;;;;;;;;;;
hsa-mir-136, mature,MIMAT0000448;1.3443320145457822;0.000760142451964572;0.001181254232865133;True;1.024053763213423;0.8908322862454268;0.9027897665977144;False;-1.8561054219183126;0.011251659310253318;0.021158011529063308;True;1.7524551428453;0.07090564592424835;0.13613884017455682;False;-1.0002605522294707;0.44794673641856053;0.6134922694428112;False
hsa-mir-136, mature,MIMAT0004606;1.249956002920771;0.0006820754070103373;0.0010750807605734364;True;1.0043836048426142;0.8714406497136746;0.8861113677223224;False;-1.7224072991246524;0.011625071634678548;0.021742025868101502;True;1.6283597933688583;0.09953102964391794;0.16338265981099256;False;-1.1688167616805847;0.3075748818782966;0.47551454130877757;False
hsa-mir-137, mature,MIMAT0000429;;;;;;;;;;;;;;;;;;;;
hsa-mir-138-1, mature,MIMAT0000430;;;;;;;;;;;;;;;;;;;;
hsa-mir-138-1, mature,MIMAT0004607;;;;;;;;;;;;;;;;;;;;
hsa-mir-138-2, mature,MIMAT0004596;;;;;;;;;;;;;;;;;;;;
hsa-mir-139, mature,MIMAT0000250;-2.4857153471302773;1.2713589889596135e-09;1.05204956336408e-08;True;-2.6409944488067274;2.23797272120821e-06;1.6484579556216572e-05;True;-1.3257351968513937;0.9219691952092248;0.9354878051096533;False;-1.3702743630154106;1.3494815508552318e-05;6.211312343662437e-05;True;-1.2854859847650968;0.8738237947745265;0.9216552010283852;False
hsa-mir-139, mature,MIMAT0004552;-5.191874804965229;1.0606629725524663e-11;2.7006111070374337e-10;True;-4.3081898302602735;7.878029293944554e-11;1.9826373723093792e-09;True;;;;;-3.707563841316091;6.676218480981676e-11;1.0681949569570682e-09;True;-1.307231577128783;0.6202496926353678;0.7397045821583017;False
hsa-mir-140, mature,MIMAT0000431;-1.0760937087475972;0.26687170160505447;0.3046018387285277;False;-1.0600564856306218;0.29319625087339873;0.35137011017367625;False;-1.1848835830980224;0.12784885498395673;0.1662996384377783;False;1.8194048090079875;0.16523396364780302;0.2375428542908098;False;-1.1257165354208296;0.30084558354545193;0.46798201884848073;False
hsa-mir-140, mature,MIMAT0004597;-1.1447364965049664;0.18177669549375894;0.21488602217297934;False;-1.2191053730817207;0.08606200594895341;0.12376536093611396;False;-1.1943652449393007;0.044216020528220094;0.06510103447984746;False;1.635183132324419;0.11729185160386524;0.18330261459952896;False;-1.0916515800923148;0.17909692802184543;0.30702330518030646;False
hsa-mir-141, mature,MIMAT0000432;5.167730814055233;6.081996609075176e-10;5.440921290821306e-09;True;7.1202576398158275;1.192892008707187e-05;6.32023485315036e-05;True;2.465644189627888;0.3351966135893033;0.3931458586505049;False;1.3042589821451014;0.010850950913355506;0.03283237029284;True;-2.299766670800795;0.0016904460276839512;0.007707470324111925;True
hsa-mir-141, mature,MIMAT0004598;3.0370389466016827;0.0532661092791134;0.06807367633739975;False;7.5909497490653965;0.00012796795919122427;0.00039730865244268004;True;12.786657594413883;8.392496851277011e-06;0.00017081199473775564;True;-5.321135022150519;3.9486968401174544e-11;6.633810691397324e-10;True;-2.8396465595255367;6.900600969827961e-05;0.0007586714316903896;True
hsa-mir-142, mature,MIMAT0000433;-3.031451257875334;1.1109453612877718e-13;6.128715243104207e-12;True;-1.706196053045996;7.811517940474947e-07;6.3758876162795516e-06;True;4.763130199380066;1.8879333839061206e-05;0.00022524998304535094;True;-7.094775271104842;0.011450295772101526;0.03402676202265933;True;1.2573861212238515;0.35190516739158095;0.5342174830281832;False
hsa-mir-142, mature,MIMAT0000434;-3.5257196024595987;1.7572782944123712e-16;1.4541477886262372e-14;True;-2.060502971158439;1.373556608158506e-08;1.659256382655475e-07;True;4.1513301015060735;1.2197297766589447e-05;0.0001929207030527497;True;-7.051513948399799;0.003397044917849435;0.011414070923974102;True;1.043984272198499;0.8225618853687259;0.8858358765509355;False
hsa-mir-143, mature,MIMAT0000435;1.2255674768040297;0.01186198550279653;0.01629177262002345;True;1.4754452563578864;0.020172617282754948;0.03692200254176966;True;1.162760548503128;0.3790443898411724;0.4328361679374444;False;1.7914750116603673;0.2384093357206375;0.31537612914226065;False;1.1732993318151512;0.46569069458703927;0.6231321460032649;False
hsa-mir-143, mature,MIMAT0004599;1.4525944237256632;3.582202513855698e-05;6.840802530398615e-05;True;1.437747984802699;0.007976758621435456;0.015744974533813773;True;-1.2148086098520594;0.03357939283140037;0.05305237406239511;False;4.240757667014168;0.02893548693756914;0.06994477418002325;False;1.0139585673144131;0.6279445393108527;0.7397045821583017;False
hsa-mir-144, mature,MIMAT0000436;;;;;7.8182750290068705;0.0008437077554431734;0.002105782992924284;True;2.8310231769521095;0.3053205776464567;0.3642790340195656;False;;;;;;;;
hsa-mir-144, mature,MIMAT0004600;6.079348825954747;1.0413299066586025e-05;2.2600492045263973e-05;True;9.650285398276475;0.0012573618748210702;0.002989947135401285;True;3.201790416456559;0.5348188455652675;0.5874518113193097;False;1.5801282794722886;0.4510671137949184;0.5112155355970541;False;-2.60243395324686;5.557977855982082e-05;0.0006843853272557054;True
hsa-mir-145, mature,MIMAT0000437;1.19718319483203;0.0027949152945715853;0.00414850655831029;True;1.2976662270220334;0.08532674922280511;0.12329511131716338;False;-1.0013637264286568;0.14435098998446771;0.1836229504949479;False;3.8196799981682608;0.05981208095254115;0.12106541686779412;False;1.0708275458087082;0.687826714480652;0.7914718358407502;False
hsa-mir-145, mature,MIMAT0004601;1.3084930869942661;0.00041100088823484843;0.0006701541576637184;True;1.581866336873573;0.01586215755203278;0.02957019494267839;True;1.2470207853058992;0.2591209242569892;0.313481957317896;False;3.0161903141927473;0.08027573811004131;0.14501423658588106;False;;;;
hsa-mir-1468, mature,MIMAT0006789;;;;;;;;;;;;;;;;;;;;
hsa-mir-1469, mature,MIMAT0007347;;;;;;;;;;;;;;;;;;;;
hsa-mir-146a, mature,MIMAT0000449;-3.5214799717135836;7.377305695308809e-10;6.426021539861094e-09;True;-2.4400410711265303;5.833864951856671e-08;6.292240055216838e-07;True;3.6951506637642044;8.966462618983458e-05;0.0005085895190439797;True;-7.862837531683506;1.2611621235254379e-05;5.8854232431187106e-05;True;1.5677090213250255;0.05945403605552584;0.13028188770428273;False
hsa-mir-146a, mature,MIMAT0004608;;;;;;;;;;;;;;;;;;;;
hsa-mir-146b, mature,MIMAT0002809;-1.6159815688866668;8.791790393348198e-06;1.9530755840256734e-05;True;-1.0131057072939211;0.620248312194474;0.6666013889065165;False;2.665937785429025;2.197698289479426e-06;9.708336681340576e-05;True;-2.840593759055032;0.00022983339979959006;0.0009193335991983602;True;1.2428632350313253;0.08723857983755731;0.17447715967511462;False
hsa-mir-146b, mature,MIMAT0004766;-1.411941303880013;1.0245769038813084e-06;2.7130796414777046e-06;True;-1.102609418594542;0.06612231243985203;0.09930872874569487;False;2.0676020656541216;5.579757437542575e-05;0.00035751779136846865;True;-2.261780039485084;0.0007349363442678549;0.0027136111172966952;True;-1.0082292417907555;0.4051491688255243;0.583414803108755;False
hsa-mir-147a, mature,MIMAT0000251;;;;;;;;;;;;;;;;;;;;
hsa-mir-147b, mature,MIMAT0004928;;;;;;;;;;;;;;;;;;;;
hsa-mir-148a, mature,MIMAT0000243;1.038956111672377;0.42879827909252277;0.46231996866327374;False;-1.279191232074952;0.0012194421954998375;0.002922790024134531;True;-1.391896473379976;0.019827088530068628;0.034015424251435805;True;1.1127933671467614;0.6282933163481683;0.6809888848160792;False;-1.2570014711585071;0.023827212329876547;0.06182428177004696;False
hsa-mir-148a, mature,MIMAT0004549;-1.2082933190234728;0.014881894292225245;0.020105742900924716;True;1.1095084007192422;0.6488969983663305;0.6924625212248474;False;1.5281509994849605;0.009877496717770768;0.019092814884629526;True;-1.8753025432876167;0.03885706617922583;0.08730171340902479;False;-1.6096734555074168;1.781279752625714e-05;0.0003206303554726285;True
hsa-mir-148b, mature,MIMAT0000759;1.0895561345802582;0.029488314346043043;0.03846015941813355;True;-1.0372724790149277;0.24073491008310663;0.29553635302885445;False;-1.2139959523861088;0.011213096323330634;0.021158011529063308;True;1.185608535512651;0.16500639382114038;0.2375428542908098;False;-1.0073611949341912;0.5212070276842508;0.6701233213083224;False
hsa-mir-148b, mature,MIMAT0004699;;;;;;;;;;;;;;;;;;;;
hsa-mir-149, mature,MIMAT0000450;1.0259732983676446;0.1914853687772644;0.2255574984529342;False;-1.1787790314866347;0.2597556181843442;0.3163153092406127;False;-1.8891386394632195;0.031560771818605095;0.05009186719833653;False;1.790989615416003;0.351286852928718;0.4245769157699613;False;-1.1048880106588883;0.10376482712235727;0.2027033832157677;False
hsa-mir-149, mature,MIMAT0004609;;;;;;;;;;;;;;;;;;;;
hsa-mir-150, mature,MIMAT0000451;-4.803644430785842;7.555132332030678e-11;9.907990407179001e-10;True;-2.5358326802127267;2.684126022129295e-07;2.500747289450154e-06;True;5.991348598069406;4.016913939700472e-05;0.0003285524852089724;True;-8.02610356934757;3.057884661873235e-05;0.00013519069031439566;True;1.1588495654931108;0.46803867192864135;0.6231321460032649;False
hsa-mir-150, mature,MIMAT0004610;;;;;;;;;;;;;;;;;;;;
hsa-mir-151a, mature,MIMAT0000757;-1.499839440854588;1.463818309206605e-07;5.444088318509959e-07;True;-1.8669455376223976;2.7326046540349367e-07;2.500747289450154e-06;True;-1.5366446192519303;0.08861211058754084;0.12023447162074169;False;-1.762998851122671;0.0023088438448700967;0.008252888636982474;True;-1.0986983924912095;0.10895856088677806;0.21121197956513899;False
hsa-mir-151a, mature,MIMAT0004697;1.0872028414818942;0.12099305988285951;0.14669854513269778;False;-1.0572987447730433;0.771842984841463;0.7981766044177887;False;-1.3862920258505678;0.0872944143253118;0.11891286360849561;False;-1.2387324327983702;0.24874247157542043;0.3226929360978427;False;-1.3995188439740323;0.0027898544299125813;0.01081605102058416;True
hsa-mir-151b, mature,MIMAT0010214;;;;;;;;;;;;;;;;;;;;
hsa-mir-152, mature,MIMAT0000438;3.384304121259572;6.97201201097928e-11;9.907990407179001e-10;True;2.0244878547809004;0.005182753941831048;0.010794425451261906;True;-2.881292651025081;0.0027882874426360415;0.007421134270400542;True;6.683995858448903;0.003448285278067655;0.011471523301294377;True;-1.0431087017535572;0.5666584395891511;0.7104374466490849;False
hsa-mir-152, mature,MIMAT0026479;;;;;;;;;;;;;;;;;;;;
hsa-mir-153-1, mature,MIMAT0000439;;;;;;;;;;;;;;;;;;;;
hsa-mir-153-2, mature,MIMAT0026480;;;;;;;;;;;;;1.0593922558204885;0.39633694505174594;0.46400422835326355;False;;;;
hsa-mir-1537, mature,MIMAT0007399;;;;;;;;;;;;;;;;;;;;
hsa-mir-1537, mature,MIMAT0026765;;;;;;;;;;;;;;;;;;;;
hsa-mir-1538, mature,MIMAT0007400;;;;;;;;;;;;;;;;;;;;
hsa-mir-154, mature,MIMAT0000452;1.1242227920839598;0.005480934182337941;0.007887779192842864;True;;;;;-1.6852601549330695;0.022015745316643846;0.03679926511864141;True;1.8376074915025737;0.15730370173853161;0.22880538434695508;False;;;;
hsa-mir-154, mature,MIMAT0000453;1.1443496132604187;0.1271060737901227;0.15354784826471027;False;1.1143806295915588;0.5740959246366945;0.6218313981006761;False;1.2243951373138806;0.9307984415144238;0.9416849729941247;False;-3.007394446561653;0.022479809346458542;0.058101661080077464;False;-1.7790605471997598;0.13201661057441147;0.23762989903394063;False
hsa-mir-155, mature,MIMAT0000646;-1.9315043979051076;5.385257117989741e-08;2.554085725309583e-07;True;-1.3979328595923801;0.0037513553625226725;0.008114616329015521;True;2.650635371303736;0.0011026382842433922;0.0037040082169729487;True;-2.8535679031378307;0.07228116235462692;0.1379913099497423;False;1.02295943219656;0.787946352136552;0.8595778386944204;False
hsa-mir-155, mature,MIMAT0004658;;;;;;;;;;;;;;;;;;;;
hsa-mir-1587, mature,MIMAT0019077;;;;;;;;;;;;;;;;;;;;
hsa-mir-15a, mature,MIMAT0000068;1.177635194723677;0.0023785740034237904;0.003546432410510246;True;1.0708385133071054;0.49781545062391785;0.5568158003274933;False;-1.1328195040079287;0.08639144102425181;0.11814797863395701;False;1.1629466122793697;0.4136781049335387;0.4743885435415324;False;1.0624173744971843;0.8099306010106923;0.8759764440115642;False
hsa-mir-15a, mature,MIMAT0004488;;;;;;;;;;;;;;;;;;;;
hsa-mir-15b, mature,MIMAT0000417;1.2056792378927421;0.2920936269343645;0.32885370923562807;False;-1.008951542120743;0.774389884418583;0.7981766044177887;False;-1.216471926374844;0.4835202178154403;0.5362115236030204;False;-1.3817538907229696;0.08275488908190892;0.14679851167174465;False;-1.260177141366499;0.015011411848824206;0.04203195317670778;True
hsa-mir-15b, mature,MIMAT0004586;1.0497986912616075;0.8428649936569904;0.8584255781552733;False;-1.2313962971827739;0.6842956520613578;0.7251132874474738;False;-1.155503921194488;0.9181500351991426;0.9344578126575941;False;1.1247796892940671;0.5556668793582507;0.6161850543378621;False;-1.7380473598798156;2.0926827863101605e-06;6.592635936551728e-05;True
hsa-mir-16-1, mature,MIMAT0000069;-1.0449120144417956;0.10979057351810764;0.13360544056799128;False;-1.1026216135001492;0.006354950035606332;0.013055747692198043;True;1.0004687444415292;0.9456114522090708;0.9538821063100248;False;-1.0614811386669398;0.28531215068678295;0.35904450423505274;False;-1.0959658968624428;0.1858008009127392;0.31636352587844785;False
hsa-mir-16-1, mature,MIMAT0004489;;;;;;;;;;;;;;;;;;;;
hsa-mir-16-2, mature,MIMAT0004518;-1.58039144725163;2.442830050122328e-06;5.989457382151782e-06;True;-1.3218485596192682;0.010665607909004136;0.020574371976423513;True;;;;;;;;;-1.5287254910562362;6.089333510458579e-06;0.00013591353324442083;True
hsa-mir-17, mature,MIMAT0000070;1.4621481379876795;5.638654126810704e-05;0.00010368858422079684;True;1.203179729383701;0.10204266650747926;0.14333435016399412;False;-1.3806973082929437;0.2207488235348867;0.2698907877847025;False;-1.4609426288278413;0.08822336180921368;0.151299949023659;False;-1.1606997630144027;0.024755659081560164;0.06182428177004696;False
hsa-mir-17, mature,MIMAT0000071;1.5105267625809746;2.2096321989656532e-05;4.40595336058814e-05;True;1.4862488220687877;0.0075817894478078345;0.015063818508144512;True;-1.0163350444095849;0.997806871352727;0.997806871352727;False;-1.5048401150208865;0.002477640959188052;0.008671743357158182;True;-1.2375600350014289;0.42605434989502333;0.6031780683907072;False
hsa-mir-181a-1, mature,MIMAT0000256;1.249072415329742;6.0891656040631166e-05;0.00011074251730466437;True;-1.054737866033952;0.7039081501457826;0.7406977747178618;False;-2.3704848220519814;0.0027050291603304814;0.007294654403248937;True;2.4790251297559793;0.04535705108973946;0.09645550105159784;False;-1.0471194544732814;0.6378125397952283;0.744828137267213;False
hsa-mir-181a-1, mature,MIMAT0000270;1.2780793483556876;0.00023893938007730594;0.00040767492167829;True;-1.1887422467196755;0.5106293356826663;0.5669487477064898;False;-2.538288195426041;0.005103254389415521;0.011246662539731021;True;3.5959489621275136;0.04190293027341256;0.09142457514199105;False;-1.0166798956068488;0.4870714601499002;0.6392812914467441;False
hsa-mir-181a-2, mature,MIMAT0004558;5.042124354924749;2.1038232970945474e-08;1.2216938795408686e-07;True;2.0315022795788833;0.002780551029343513;0.006174458903395154;True;-6.5974605261639345;0.0004122585294341313;0.0016981125140977313;True;13.44133416188836;0.026618189830006692;0.06674411778270334;False;-1.253425078203552;0.1398919415390419;0.24825893850590533;False
hsa-mir-181b-1, mature,MIMAT0000257;1.7228424223588141;1.3997608526428222e-06;3.5916344358509625e-06;True;1.157104704239652;0.2232130581575074;0.2794110464150161;False;-2.7656461809361583;0.002633757518151075;0.007175433868348598;True;3.8079375580544275;0.049605910482245566;0.1041724120127157;False;1.099121645237283;0.6245044922354179;0.7397045821583017;False
hsa-mir-181b-1, mature,MIMAT0022692;;;;;;;;;;;;;;;;;;;;
hsa-mir-181b-2, mature,MIMAT0031893;;;;;;;;;;;;;;;;;;;;
hsa-mir-181c, mature,MIMAT0000258;-2.2379656752616635;0.00017432745131347325;0.0003036967704461034;True;-2.9991111031365385;7.761484038162215e-15;7.813227265083296e-13;True;-3.023064812962565;0.0008900504868450745;0.0031363197679872517;True;1.4568294608680112;0.15707634064105858;0.22880538434695508;False;1.042681100253129;0.46982185611357274;0.6231321460032649;False
hsa-mir-181c, mature,MIMAT0004559;-3.028450624794821;1.2393800620104067e-05;2.6297102597784912e-05;True;-7.0246220633323535;1.3744525805004473e-22;4.150846793111351e-20;True;-5.443730968057829;0.0003778418765561008;0.0016411447105276575;True;1.1642026812290627;0.7787549436875759;0.8100980219164876;False;-1.1247695677167648;0.45158839872925716;0.6151366296203936;False
hsa-mir-181d, mature,MIMAT0002821;;;;;;;;;-4.605594904235994;0.002515888570232793;0.00696397956240437;True;2.157692382182695;0.17989716943908002;0.2508109914171406;False;1.1124818443857778;0.6384241176576111;0.744828137267213;False
hsa-mir-181d, mature,MIMAT0026608;;;;;;;;;;;;;;;;;;;;
hsa-mir-182, mature,MIMAT0000259;-3.803553337988838;1.3976563069663655e-12;5.930710032669693e-11;True;-1.823107807987764;0.00014037488755160935;0.00041973481228302996;True;5.814585621960033;0.08441489399633065;0.11590298937591431;False;-17.265620246061015;1.2699509742011805e-27;1.1860236257696973e-25;True;1.6310242745532002;0.014105789812503733;0.03993998913203304;True
hsa-mir-182, mature,MIMAT0000260;;;;;;;;;;;;;;;;;;;;
hsa-mir-1825, mature,MIMAT0006765;;;;;;;;;;;;;;;;;;;;
hsa-mir-183, mature,MIMAT0000261;-2.947817254659081;1.9185232211770805e-06;4.847566306943616e-06;True;-1.8745466269195088;0.005072802645299408;0.010638794436669593;True;2.8851459856850448;0.6143107482675922;0.6519985242349292;False;-13.80524052047353;9.771047771596868e-10;1.2627200197140568e-08;True;1.266173348413226;0.2590936439497636;0.4185358863803873;False
hsa-mir-183, mature,MIMAT0004560;;;;;;;;;;;;;;;;;;;;
hsa-mir-184, mature,MIMAT0000454;-8.004431706141503;3.2269804734751855e-08;1.751033666754568e-07;True;-6.425519157933616;9.51070288888552e-10;1.7951451702771416e-08;True;1.3476628490088078;0.37528565465120267;0.42996303479906006;False;-6.373616509380282;0.9845152456715016;0.9845152456715016;False;1.4841184151179088;0.3822787104743385;0.5633580996463935;False
hsa-mir-185, mature,MIMAT0000455;-1.0659706347223987;0.926350533365992;0.9348232516589737;False;1.3366096321048002;0.08975984331641278;0.12786543717715404;False;1.63333019812129;0.007812892050149315;0.01599562514409268;True;-2.2477124235254933;0.0004790558187495822;0.0018085702820208947;True;-1.1155305475327761;0.7469956073627994;0.8441385338808316;False
hsa-mir-185, mature,MIMAT0004611;;;;;;;;;;;;;;;;;;;;
hsa-mir-186, mature,MIMAT0000456;1.3058300069631756;6.923571559283683e-08;3.032812669018189e-07;True;1.0248839025004133;0.0950236762598904;0.13472840483796666;False;-1.366761645706309;0.034459636530466464;0.05419561017973362;False;1.1056660010056085;0.4836375113101137;0.5398744312298943;False;-1.1095919216473482;0.03464397948519269;0.08236115877611846;False
hsa-mir-186, mature,MIMAT0004612;;;;;;;;;;;;;;;;;;;;
hsa-mir-187, mature,MIMAT0000262;-7.261447053339808;3.7211680544105403e-11;7.054943577106582e-10;True;-6.208489812557203;6.41672169852236e-10;1.2918999686358354e-08;True;;;;;-5.767634675526632;2.7092975785465344e-12;6.502314188511683e-11;True;1.000807964225184;0.9592724532761842;0.9747445896193485;False
hsa-mir-187, mature,MIMAT0004561;;;;;;;;;;;;;;;;;;;;
hsa-mir-188, mature,MIMAT0000457;;;;;;;;;;;;;;;;;;;;
hsa-mir-188, mature,MIMAT0004613;;;;;;;;;;;;;;;;;;;;
hsa-mir-18a, mature,MIMAT0000072;-1.1444069133246535;0.41073340396533065;0.4457467433197523;False;-1.1516051769588147;0.3018451077834492;0.36030522747273386;False;1.0551888623428303;0.5789986629221909;0.6221538427673231;False;-1.6699258545051516;0.004407448681201333;0.014377696668773279;True;-1.1442639543257649;0.44468667665277806;0.6134922694428112;False
hsa-mir-18a, mature,MIMAT0002891;;;;;;;;;;;;;;;;;;;;
hsa-mir-18b, mature,MIMAT0001412;;;;;;;;;;;;;;;;;;;;
hsa-mir-18b, mature,MIMAT0004751;;;;;;;;;;;;;;;;;;;;
hsa-mir-1908, mature,MIMAT0007881;;;;;;;;;;;;;;;;;;;;
hsa-mir-1908, mature,MIMAT0026916;;;;;;;;;;;;;;;;;;;;
hsa-mir-1909, mature,MIMAT0007882;;;;;;;;;;;;;;;;;;;;
hsa-mir-1909, mature,MIMAT0007883;;;;;;;;;;;;;;;;;;;;
hsa-mir-190a, mature,MIMAT0000458;;;;;;;;;;;;;;;;;;;;
hsa-mir-190a, mature,MIMAT0026482;;;;;;;;;;;;;;;;;;;;
hsa-mir-190b, mature,MIMAT0004929;;;;;;;;;;;;;;;;;;;;
